edge_id,from_lng,from_lat,to_lng,to_lat,length_m,z,building_id,travel_mode,travel_type,time_estimate_seconds,flags,transit_info,source,geometry_geojson,discovered_via
1894047,153.0120798,-27.4987226,153.0121009,-27.4987303,2.2,5.0,1000004,PEDESTRIAN,FOOT,2.7940000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120798, -27.4987226], [153.0121009, -27.4987303]]}",latlng_or_poiid_hc_false
1894048,153.0121465,-27.4988277,153.0121223,-27.4988189,2.6,5.0,1000004,PEDESTRIAN,FOOT,3.302,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121465, -27.4988277], [153.0121223, -27.4988189]]}",latlng_or_poiid_hc_false
1894049,153.0121288,-27.4988047,153.0121223,-27.4988189,1.7,5.0,1000004,PEDESTRIAN,FOOT,2.159,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121288, -27.4988047], [153.0121223, -27.4988189]]}",latlng_or_poiid_hc_false
1894050,153.0121473,-27.4988114,153.0121288,-27.4988047,2.0,5.0,1000004,PEDESTRIAN,FOOT,2.54,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121473, -27.4988114], [153.0121288, -27.4988047]]}",latlng_or_poiid_hc_false
1894054,153.0120845,-27.4987624,153.0121091,-27.4987713,2.6,5.0,1000004,PEDESTRIAN,FOOT,3.302,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120845, -27.4987624], [153.0121091, -27.4987713]]}",latlng_or_poiid_hc_false
1894302,153.0120877,-27.4987555,153.0121009,-27.4987303,3.1,5.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120877, -27.4987555], [153.0121009, -27.4987303]]}",latlng_or_poiid_hc_false
1894306,153.0121817,-27.4987977,153.0122164,-27.4988102,3.7,5.0,1000004,PEDESTRIAN,FOOT,4.699000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121817, -27.4987977], [153.0122164, -27.4988102]]}",latlng_or_poiid_hc_false
1894311,153.0121762,-27.4987957,153.0121896,-27.4987667,3.5,5.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121762, -27.4987957], [153.0121896, -27.4987667]]}",latlng_or_poiid_hc_false
1894313,153.0121392,-27.4987823,153.012132,-27.4987979,1.9,5.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121392, -27.4987823], [153.012132, -27.4987979]]}",latlng_or_poiid_hc_false
1894315,153.0121896,-27.4987667,153.0121732,-27.4987606,1.8,5.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121896, -27.4987667], [153.0121732, -27.4987606]]}",latlng_or_poiid_hc_false
1894317,153.0121091,-27.4987713,153.0121392,-27.4987823,3.2,5.0,1000004,PEDESTRIAN,FOOT,4.064,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121091, -27.4987713], [153.0121392, -27.4987823]]}",latlng_or_poiid_hc_false
1894319,153.0121686,-27.4988263,153.0121817,-27.4987977,3.4,5.0,1000004,PEDESTRIAN,FOOT,4.318,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121686, -27.4988263], [153.0121817, -27.4987977]]}",latlng_or_poiid_hc_false
1894321,153.0122072,-27.498773,153.0122165,-27.498753,2.4,5.0,1000004,PEDESTRIAN,FOOT,3.048,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122072, -27.498773], [153.0122165, -27.498753]]}",latlng_or_poiid_hc_false
1894323,153.0122165,-27.498753,153.0122072,-27.498773,2.4,5.0,1000004,PEDESTRIAN,FOOT,3.048,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122165, -27.498753], [153.0122072, -27.498773]]}",latlng_or_poiid_hc_false
1894324,153.0118251,-27.498712,153.0118207,-27.4987214,1.1,5.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118251, -27.498712], [153.0118207, -27.4987214]]}",latlng_or_poiid_hc_false
1894327,153.0118207,-27.4987214,153.0118251,-27.498712,1.1,5.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118207, -27.4987214], [153.0118251, -27.498712]]}",latlng_or_poiid_hc_false
1895388,153.0118269,-27.4987043,153.0118444,-27.4987103,1.8,5.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118269, -27.4987043], [153.0118444, -27.4987103]]}",latlng_or_poiid_hc_false
1895390,153.0118444,-27.4987103,153.0118591,-27.4986788,3.8,5.0,1000004,PEDESTRIAN,FOOT,9.652,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118444, -27.4987103], [153.0118591, -27.4986788]]}",latlng_or_poiid_hc_false
1905985,153.0121703,-27.4987596,153.0121675,-27.4987651,0.7,5.0,1000004,PEDESTRIAN,FOOT,0.8889999999999999,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121703, -27.4987596], [153.0121675, -27.4987651]]}",latlng_or_poiid_hc_false
1905991,153.0120833,-27.498848,153.012107,-27.4988559,2.5,5.0,1000004,PEDESTRIAN,FOOT,3.175,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120833, -27.498848], [153.012107, -27.4988559]]}",latlng_or_poiid_hc_false
1906226,153.0124233,-27.4988837,153.0124096,-27.4988793,1.4,5.0,1000004,PEDESTRIAN,FOOT,1.7779999999999998,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124233, -27.4988837], [153.0124096, -27.4988793]]}",latlng_or_poiid_hc_false
1906227,153.0124096,-27.4988793,153.0123869,-27.4988718,2.4,5.0,1000004,PEDESTRIAN,FOOT,3.048,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124096, -27.4988793], [153.0123869, -27.4988718]]}",latlng_or_poiid_hc_false
1908304,153.0122803,-27.4988331,153.0123064,-27.4988426,2.8,5.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122803, -27.4988331], [153.0123064, -27.4988426]]}",latlng_or_poiid_hc_false
1908307,153.0122232,-27.4988124,153.0122098,-27.4988415,3.5,5.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122232, -27.4988124], [153.0122098, -27.4988415]]}",latlng_or_poiid_hc_false
1908309,153.0122098,-27.4988415,153.0122232,-27.4988124,3.5,5.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122098, -27.4988415], [153.0122232, -27.4988124]]}",latlng_or_poiid_hc_false
1908315,153.0122965,-27.4988643,153.0123328,-27.4988775,3.9,5.0,1000004,PEDESTRIAN,FOOT,4.953,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122965, -27.4988643], [153.0123328, -27.4988775]]}",latlng_or_poiid_hc_false
1908325,153.0123176,-27.4988185,153.0122902,-27.4988086,2.9,5.0,1000004,PEDESTRIAN,FOOT,3.683,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123176, -27.4988185], [153.0122902, -27.4988086]]}",latlng_or_poiid_hc_false
1908327,153.0123869,-27.4988718,153.0123748,-27.4988981,3.2,5.0,1000004,PEDESTRIAN,FOOT,4.064,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123869, -27.4988718], [153.0123748, -27.4988981]]}",latlng_or_poiid_hc_false
1908331,153.0123713,-27.4988662,153.0123869,-27.4988718,1.7,5.0,1000004,PEDESTRIAN,FOOT,2.159,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123713, -27.4988662], [153.0123869, -27.4988718]]}",latlng_or_poiid_hc_false
1908435,153.0123613,-27.4988878,153.0123328,-27.4988775,3.0,5.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123613, -27.4988878], [153.0123328, -27.4988775]]}",latlng_or_poiid_hc_false
1908438,153.0120363,-27.4987157,153.0120257,-27.4987118,1.1,5.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120363, -27.4987157], [153.0120257, -27.4987118]]}",latlng_or_poiid_hc_false
1908441,153.0120257,-27.4987118,153.0120375,-27.4986864,3.1,5.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120257, -27.4987118], [153.0120375, -27.4986864]]}",latlng_or_poiid_hc_false
1908445,153.0120375,-27.4986864,153.0120257,-27.4987118,3.1,5.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120375, -27.4986864], [153.0120257, -27.4987118]]}",latlng_or_poiid_hc_false
1908448,153.0120538,-27.498722,153.0120363,-27.4987157,1.9,5.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120538, -27.498722], [153.0120363, -27.4987157]]}",latlng_or_poiid_hc_false
1908450,153.0120495,-27.498687,153.0120363,-27.4987157,3.4,5.0,1000004,PEDESTRIAN,FOOT,4.318,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120495, -27.498687], [153.0120363, -27.4987157]]}",latlng_or_poiid_hc_false
1908460,153.0120423,-27.4987471,153.0120845,-27.4987624,4.5,5.0,1000004,PEDESTRIAN,FOOT,5.715,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120423, -27.4987471], [153.0120845, -27.4987624]]}",latlng_or_poiid_hc_false
1908471,153.0123048,-27.4987769,153.0122902,-27.4988086,3.8,5.0,1000004,PEDESTRIAN,FOOT,4.826,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123048, -27.4987769], [153.0122902, -27.4988086]]}",latlng_or_poiid_hc_false
1908473,153.0122902,-27.4988086,153.0123048,-27.4987769,3.8,5.0,1000004,PEDESTRIAN,FOOT,4.826,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122902, -27.4988086], [153.0123048, -27.4987769]]}",latlng_or_poiid_hc_false
1908484,153.0119522,-27.4987481,153.0119654,-27.4987197,3.4,5.0,1000004,PEDESTRIAN,FOOT,4.318,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119522, -27.4987481], [153.0119654, -27.4987197]]}",latlng_or_poiid_hc_false
1908487,153.0119654,-27.4987197,153.0120166,-27.4987376,5.4,5.0,1000004,PEDESTRIAN,FOOT,6.8580000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119654, -27.4987197], [153.0120166, -27.4987376]]}",latlng_or_poiid_hc_false
1908505,153.01213,-27.498848,153.0121375,-27.4988507,0.8,5.0,1000004,PEDESTRIAN,FOOT,1.016,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.01213, -27.498848], [153.0121375, -27.4988507]]}",latlng_or_poiid_hc_false
1910631,153.0121306,-27.4988642,153.0121518,-27.4988719,2.3,5.0,1000004,PEDESTRIAN,FOOT,5.842,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121306, -27.4988642], [153.0121518, -27.4988719]]}",latlng_or_poiid_hc_false
1910661,153.0118591,-27.4986788,153.01187,-27.4986825,1.1,5.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118591, -27.4986788], [153.01187, -27.4986825]]}",latlng_or_poiid_hc_false
2501776,153.0118841,-27.4986889,153.0119183,-27.4987026,3.7,5.0,1000004,PEDESTRIAN,FOOT,4.699000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118841, -27.4986889], [153.0119183, -27.4987026]]}",latlng_or_poiid_hc_false
2501777,153.0118722,-27.4987188,153.0118841,-27.4986889,3.5,5.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118722, -27.4987188], [153.0118841, -27.4986889]]}",latlng_or_poiid_hc_false
2501778,153.0118995,-27.4986515,153.0118841,-27.4986889,4.4,5.0,1000004,PEDESTRIAN,FOOT,5.588000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118995, -27.4986515], [153.0118841, -27.4986889]]}",latlng_or_poiid_hc_false
2501779,153.0121137,-27.4988414,153.01213,-27.498848,1.8,5.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121137, -27.4988414], [153.01213, -27.498848]]}",latlng_or_poiid_hc_false
2501780,153.0120588,-27.4988209,153.0121137,-27.4988414,5.9,5.0,1000004,PEDESTRIAN,FOOT,7.493,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120588, -27.4988209], [153.0121137, -27.4988414]]}",latlng_or_poiid_hc_false
2501781,153.0123479,-27.4988357,153.0123628,-27.4988002,4.2,5.0,1000004,PEDESTRIAN,FOOT,5.3340000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123479, -27.4988357], [153.0123628, -27.4988002]]}",latlng_or_poiid_hc_false
2501782,153.0123416,-27.4988554,153.0123626,-27.498863,2.2,5.0,1000004,PEDESTRIAN,FOOT,2.7940000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123416, -27.4988554], [153.0123626, -27.498863]]}",latlng_or_poiid_hc_false
2502066,153.012099,-27.4988784,153.0120418,-27.4988577,6.1,5.0,1000004,PEDESTRIAN,FOOT,7.747,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012099, -27.4988784], [153.0120418, -27.4988577]]}",latlng_or_poiid_hc_false
2502067,153.0120418,-27.4988577,153.012099,-27.4988784,6.1,5.0,1000004,PEDESTRIAN,FOOT,7.747,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120418, -27.4988577], [153.012099, -27.4988784]]}",latlng_or_poiid_hc_false
2530956,153.0119183,-27.4987026,153.0119654,-27.4987197,5.0,5.0,1000004,PEDESTRIAN,FOOT,6.35,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119183, -27.4987026], [153.0119654, -27.4987197]]}",latlng_or_poiid_hc_false
2530957,153.0121675,-27.4987651,153.0121639,-27.4987729,0.9,5.0,1000004,PEDESTRIAN,FOOT,1.143,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121675, -27.4987651], [153.0121639, -27.4987729]]}",latlng_or_poiid_hc_false
2530958,153.0123713,-27.4988442,153.0123626,-27.498863,2.3,5.0,1000004,PEDESTRIAN,FOOT,2.921,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123713, -27.4988442], [153.0123626, -27.498863]]}",latlng_or_poiid_hc_false
2530959,153.0123064,-27.4988426,153.0123416,-27.4988554,3.7,5.0,1000004,PEDESTRIAN,FOOT,4.699000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123064, -27.4988426], [153.0123416, -27.4988554]]}",latlng_or_poiid_hc_false
2530961,153.0123328,-27.4988775,153.0123541,-27.4988852,2.3,5.0,1000004,PEDESTRIAN,FOOT,2.921,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123328, -27.4988775], [153.0123541, -27.4988852]]}",latlng_or_poiid_hc_false
2530962,153.012107,-27.4988559,153.0121,-27.4988711,1.8,5.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012107, -27.4988559], [153.0121, -27.4988711]]}",latlng_or_poiid_hc_false
2530963,153.0121223,-27.4988189,153.0121137,-27.4988414,2.6,5.0,1000004,PEDESTRIAN,FOOT,3.302,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121223, -27.4988189], [153.0121137, -27.4988414]]}",latlng_or_poiid_hc_false
2530964,153.0121375,-27.4988507,153.01213,-27.498848,0.8,5.0,1000004,PEDESTRIAN,FOOT,1.016,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121375, -27.4988507], [153.01213, -27.498848]]}",latlng_or_poiid_hc_false
2530965,153.01187,-27.4986825,153.0118841,-27.4986889,1.6,5.0,1000004,PEDESTRIAN,FOOT,2.032,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.01187, -27.4986825], [153.0118841, -27.4986889]]}",latlng_or_poiid_hc_false
3724020,153.0121705,-27.4988975,153.012131,-27.4988827,4.2,5.0,1000004,PEDESTRIAN,FOOT,5.3340000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121705, -27.4988975], [153.012131, -27.4988827]]}",latlng_or_poiid_hc_false
3724021,153.012131,-27.4988827,153.0121705,-27.4988975,4.2,5.0,1000004,PEDESTRIAN,FOOT,5.3340000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012131, -27.4988827], [153.0121705, -27.4988975]]}",latlng_or_poiid_hc_false
5071792,153.0120166,-27.4987376,153.0120307,-27.4987429,1.5,5.0,1000004,PEDESTRIAN,FOOT,1.905,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120166, -27.4987376], [153.0120307, -27.4987429]]}",latlng_or_poiid_hc_false
5071793,153.0120307,-27.4987429,153.0120423,-27.4987471,1.2,5.0,1000004,PEDESTRIAN,FOOT,1.524,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120307, -27.4987429], [153.0120423, -27.4987471]]}",latlng_or_poiid_hc_false
1890171,153.0120411,-27.4987078,153.0120306,-27.4987333,3.0,6.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120411, -27.4987078], [153.0120306, -27.4987333]]}",latlng_or_poiid_hc_false
1890177,153.0122618,-27.4988361,153.0122545,-27.4988519,1.9,6.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122618, -27.4988361], [153.0122545, -27.4988519]]}",latlng_or_poiid_hc_false
1890178,153.0122843,-27.4988444,153.0122618,-27.4988361,2.4,6.0,1000004,PEDESTRIAN,FOOT,3.048,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122843, -27.4988444], [153.0122618, -27.4988361]]}",latlng_or_poiid_hc_false
1890179,153.0123497,-27.4988918,153.012368,-27.4988551,4.5,6.0,1000004,PEDESTRIAN,FOOT,5.715,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123497, -27.4988918], [153.012368, -27.4988551]]}",latlng_or_poiid_hc_false
1890180,153.0123861,-27.4988189,153.012368,-27.4988551,4.4,6.0,1000004,PEDESTRIAN,FOOT,5.588000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123861, -27.4988189], [153.012368, -27.4988551]]}",latlng_or_poiid_hc_false
1894635,153.012025,-27.4987732,153.0120401,-27.4987406,3.9,6.0,1000004,PEDESTRIAN,FOOT,4.953,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012025, -27.4987732], [153.0120401, -27.4987406]]}",latlng_or_poiid_hc_false
1894636,153.0121468,-27.4988384,153.0121249,-27.4988303,2.3,6.0,1000004,PEDESTRIAN,FOOT,2.921,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121468, -27.4988384], [153.0121249, -27.4988303]]}",latlng_or_poiid_hc_false
1894793,153.0122866,-27.498786,153.0122752,-27.4988211,4.1,6.0,1000004,PEDESTRIAN,FOOT,5.207,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122866, -27.498786], [153.0122752, -27.4988211]]}",latlng_or_poiid_hc_false
1894805,153.012102,-27.4988382,153.0120786,-27.4988296,2.5,6.0,1000004,PEDESTRIAN,FOOT,3.175,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012102, -27.4988382], [153.0120786, -27.4988296]]}",latlng_or_poiid_hc_false
1894807,153.0120891,-27.4988659,153.0120986,-27.4988454,2.5,6.0,1000004,PEDESTRIAN,FOOT,3.175,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120891, -27.4988659], [153.0120986, -27.4988454]]}",latlng_or_poiid_hc_false
1894817,153.012125,-27.49883,153.0121249,-27.4988303,0.0,6.0,1000004,PEDESTRIAN,FOOT,0.0,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012125, -27.49883], [153.0121249, -27.4988303]]}",latlng_or_poiid_hc_false
1894819,153.0121326,-27.4988138,153.012125,-27.49883,1.9,6.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121326, -27.4988138], [153.012125, -27.49883]]}",latlng_or_poiid_hc_false
1894822,153.0121191,-27.4988089,153.0121326,-27.4988138,1.4,6.0,1000004,PEDESTRIAN,FOOT,1.7779999999999998,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121191, -27.4988089], [153.0121326, -27.4988138]]}",latlng_or_poiid_hc_false
1894827,153.0120701,-27.4988099,153.012125,-27.49883,5.9,6.0,1000004,PEDESTRIAN,FOOT,7.493,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120701, -27.4988099], [153.012125, -27.49883]]}",latlng_or_poiid_hc_false
1894830,153.0120786,-27.4988296,153.0120675,-27.4988534,2.9,6.0,1000004,PEDESTRIAN,FOOT,3.683,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120786, -27.4988296], [153.0120675, -27.4988534]]}",latlng_or_poiid_hc_false
1894833,153.0120675,-27.4988534,153.0120786,-27.4988296,2.9,6.0,1000004,PEDESTRIAN,FOOT,3.683,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120675, -27.4988534], [153.0120786, -27.4988296]]}",latlng_or_poiid_hc_false
1894834,153.0120533,-27.4988195,153.0120786,-27.4988296,2.7,6.0,1000004,PEDESTRIAN,FOOT,3.4290000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120533, -27.4988195], [153.0120786, -27.4988296]]}",latlng_or_poiid_hc_false
1894841,153.0122584,-27.498815,153.0122697,-27.4988191,1.2,6.0,1000004,PEDESTRIAN,FOOT,1.524,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122584, -27.498815], [153.0122697, -27.4988191]]}",latlng_or_poiid_hc_false
1894858,153.0122545,-27.4988519,153.0123009,-27.4988688,5.0,6.0,1000004,PEDESTRIAN,FOOT,6.35,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122545, -27.4988519], [153.0123009, -27.4988688]]}",latlng_or_poiid_hc_false
1894869,153.01187,-27.4986775,153.0118887,-27.4986844,2.0,6.0,1000004,PEDESTRIAN,FOOT,2.54,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.01187, -27.4986775], [153.0118887, -27.4986844]]}",latlng_or_poiid_hc_false
1894871,153.0119028,-27.4986865,153.0119048,-27.4986873,0.2,6.0,1000004,PEDESTRIAN,FOOT,0.254,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119028, -27.4986865], [153.0119048, -27.4986873]]}",latlng_or_poiid_hc_false
1894880,153.0119152,-27.4986486,153.0119048,-27.4986873,4.4,6.0,1000004,PEDESTRIAN,FOOT,5.588000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119152, -27.4986486], [153.0119048, -27.4986873]]}",latlng_or_poiid_hc_false
1894882,153.0120306,-27.4987333,153.012029,-27.4987365,0.4,6.0,1000004,PEDESTRIAN,FOOT,0.508,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120306, -27.4987333], [153.012029, -27.4987365]]}",latlng_or_poiid_hc_false
1894885,153.0118869,-27.4987207,153.0119028,-27.4986865,4.1,6.0,1000004,PEDESTRIAN,FOOT,5.207,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118869, -27.4987207], [153.0119028, -27.4986865]]}",latlng_or_poiid_hc_false
1895053,153.012241,-27.4988525,153.0122584,-27.498815,4.5,6.0,1000004,PEDESTRIAN,FOOT,5.715,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012241, -27.4988525], [153.0122584, -27.498815]]}",latlng_or_poiid_hc_false
1895386,153.0118508,-27.4986714,153.01187,-27.4986775,2.0,6.0,1000004,PEDESTRIAN,FOOT,2.54,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118508, -27.4986714], [153.01187, -27.4986775]]}",latlng_or_poiid_hc_false
1901701,153.012368,-27.4988551,153.0123861,-27.4988189,4.4,6.0,1000004,PEDESTRIAN,FOOT,5.588000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012368, -27.4988551], [153.0123861, -27.4988189]]}",latlng_or_poiid_hc_false
1901702,153.0123681,-27.4988549,153.0123776,-27.4988586,1.0,6.0,1000004,PEDESTRIAN,FOOT,1.27,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123681, -27.4988549], [153.0123776, -27.4988586]]}",latlng_or_poiid_hc_false
1901719,153.0124183,-27.4988807,153.012412,-27.4988783,0.7,6.0,1000004,PEDESTRIAN,FOOT,0.8889999999999999,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124183, -27.4988807], [153.012412, -27.4988783]]}",latlng_or_poiid_hc_false
1906246,153.0119179,-27.4987063,153.01195,-27.4987183,3.4,6.0,1000004,PEDESTRIAN,FOOT,4.318,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119179, -27.4987063], [153.01195, -27.4987183]]}",latlng_or_poiid_hc_false
1906478,153.01195,-27.4987183,153.0119241,-27.4987086,2.8,6.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.01195, -27.4987183], [153.0119241, -27.4987086]]}",latlng_or_poiid_hc_false
1906480,153.0119886,-27.4987326,153.0119507,-27.4987185,4.0,6.0,1000004,PEDESTRIAN,FOOT,5.08,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119886, -27.4987326], [153.0119507, -27.4987185]]}",latlng_or_poiid_hc_false
1906752,153.0120738,-27.4987119,153.0121453,-27.4987384,7.6,6.0,1000004,PEDESTRIAN,FOOT,9.652,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120738, -27.4987119], [153.0121453, -27.4987384]]}",latlng_or_poiid_hc_false
1906768,153.0122481,-27.4987764,153.0121932,-27.4987561,5.9,6.0,1000004,PEDESTRIAN,FOOT,7.493,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122481, -27.4987764], [153.0121932, -27.4987561]]}",latlng_or_poiid_hc_false
1906985,153.0121932,-27.4987561,153.0121672,-27.4987465,2.8,6.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121932, -27.4987561], [153.0121672, -27.4987465]]}",latlng_or_poiid_hc_false
1907042,153.0120553,-27.498752,153.0121254,-27.4987809,7.6,6.0,1000004,PEDESTRIAN,FOOT,9.652,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120553, -27.498752], [153.0121254, -27.4987809]]}",latlng_or_poiid_hc_false
